0.982,0.556
0.991,0.59
0.99,0.707
0.987,0.794
0.989,0.82
0.991,0.857
0.991,0.841
0.991,0.831
0.99,0.83
0.987,0.817
0.98,0.803
0.967,0.841
0.949,0.827
0.935,0.826
0.925,0.815
0.917,0.812
0.921,0.808
0.928,0.796
0.934,0.753
0.932,0.666
0.928,0.624
0.916,0.615
0.925,0.594
0.949,0.624
0.974,0.752
0.981,0.833
0.981,0.878
0.977,0.887
0.982,0.863
0.988,0.818
0.989,0.839
0.989,0.857
0.987,0.843
0.988,0.832
0.987,0.832
0.984,0.819
0.976,0.777
0.969,0.768
0.963,0.75
0.947,0.739
0.943,0.704
0.947,0.677
0.931,0.649
0.914,0.644
0.922,0.68
0.934,0.661
0.928,0.63
0.927,0.613
0.917,0.597
0.914,0.567
0.9,0.578
0.906,0.556
0.89,0.573
0.891,0.55
0.889,0.606
0.909,0.58
0.919,0.543
0.92,0.544
0.915,0.538
0.921,0.628
0.923,0.708
0.917,0.745
0.91,0.743
0.904,0.722
0.887,0.687
0.857,0.644
0.834,0.556
0.815,0.459
0.824,0.422
0.83,0.43
0.829,0.434
0.82,0.404
0.811,0.389
0.853,0.395
0.837,0.381
0.831,0.331
0.81,0.286
0.794,0.278
0.777,0.281
0.757,0.301
0.73,0.298
0.699,0.344
0.685,0.334
0.727,0.379
0.748,0.386
0.777,0.398
0.777,0.388
0.764,0.385
0.785,0.386
0.766,0.388
0.729,0.313
0.689,0.3
0.701,0.356
0.712,0.395
0.668,0.387
0.661,0.328
0.672,0.335
0.659,0.491
0.792,0.561
0.814,0.612
0.73,0.592
0.75,0.574
0.803,0.555
0.834,0.552
0.856,0.551
0.872,0.593
0.896,0.615
0.912,0.705
0.922,0.75
0.926,0.76
0.953,0.777
0.959,0.829
0.958,0.862
0.949,0.849
0.944,0.791
0.946,0.7
0.951,0.658
0.953,0.607
0.951,0.546
0.946,0.536
0.94,0.54
0.935,0.535
0.931,0.509
0.927,0.484
0.916,0.447
0.907,0.401
0.903,0.355
0.878,0.323
0.863,0.323
0.892,0.428
0.895,0.401
0.857,0.35
0.834,0.393
0.841,0.419
0.84,0.43
0.844,0.455
0.875,0.491
0.919,0.518
0.939,0.586
0.955,0.696
0.978,0.772
0.98,0.791
0.986,0.786
0.983,0.795
0.966,0.743
0.944,0.693
0.938,0.646
0.931,0.614
0.92,0.551
0.944,0.494
0.904,0.494
0.826,0.457
0.722,0.404
0.59,0.343
0.525,0.223
0.545,0.175
0.529,0.14
0.47,0.115
0.42,0.112
0.464,0.146
0.599,0.25
0.647,0.348
0.618,0.311
0.647,0.207
0.702,0.236
0.651,0.27
0.598,0.283
0.619,0.285
0.661,0.278
0.71,0.251
0.704,0.233
0.692,0.233
0.692,0.24
0.699,0.237
0.704,0.228
0.724,0.232
0.743,0.231
0.769,0.259
0.8,0.249
0.808,0.309
0.791,0.38
0.794,0.442
0.858,0.492
0.856,0.523
0.801,0.543
0.723,0.509
0.621,0.377
0.568,0.277
0.526,0.249
0.538,0.223
0.566,0.218
0.61,0.233
0.652,0.27
0.668,0.289
0.661,0.283
0.67,0.283
0.682,0.27
0.689,0.27
0.697,0.293
0.689,0.254
0.679,0.212
0.685,0.186
0.727,0.23
0.751,0.299
0.737,0.278
0.71,0.253
0.638,0.232
0.55,0.198
0.471,0.177
0.398,0.154
0.328,0.121
0.256,0.093
0.22,0.09
0.202,0.096
0.193,0.105
0.191,0.112
0.202,0.118
0.219,0.13
0.22,0.146
0.204,0.157
0.18,0.148
0.159,0.115
0.141,0.073
0.131,0.046
0.127,0.035
0.129,0.032
0.133,0.029
0.135,0.037
0.137,0.047
0.157,0.059
0.18,0.071
0.185,0.081
0.169,0.083
0.138,0.079
0.103,0.074
0.078,0.067
0.07,0.065
0.066,0.058
0.059,0.051
0.05,0.049
0.042,0.046
0.037,0.041
0.037,0.034
0.037,0.025
0.038,0.017
0.04,0.011
0.038,0.007
0.03,0.005
0.023,0.004
0.018,0.004
0.011,0.005
0.014,0.011
0.028,0.014
0.043,0.018
0.05,0.025
0.059,0.035
0.086,0.048
0.14,0.062
0.217,0.074
0.302,0.088
0.411,0.137
0.501,0.206
0.495,0.256
0.433,0.262
0.413,0.231
0.351,0.172
0.354,0.124
0.414,0.1
0.444,0.085
0.434,0.082
0.442,0.084
0.425,0.085
0.346,0.08
0.217,0.064
0.099,0.041
0.053,0.047
0.077,0.074
0.169,0.109
0.283,0.134
0.367,0.137
0.432,0.132
0.445,0.133
0.416,0.142
0.426,0.167
0.552,0.289
0.713,0.436
0.805,0.494
0.839,0.476
0.799,0.454
0.75,0.398
0.765,0.392
0.737,0.388
0.724,0.365
0.755,0.345
0.797,0.376
0.801,0.395
0.837,0.404
0.861,0.385
0.875,0.479
0.872,0.542
0.851,0.59
0.814,0.575
0.761,0.513
0.706,0.447
0.691,0.406
0.713,0.391
0.746,0.383
0.777,0.342
0.808,0.401
0.84,0.468
0.834,0.439
0.8,0.403
0.772,0.383
0.758,0.383
0.751,0.368
0.739,0.334
0.732,0.33
0.724,0.335
0.704,0.302
0.677,0.273
0.67,0.243
0.69,0.284
0.68,0.328
0.657,0.318
0.645,0.332
0.63,0.323
0.603,0.284
0.58,0.256
0.566,0.241
0.578,0.241
0.615,0.259
0.668,0.291
0.72,0.344
0.767,0.355
0.753,0.323
0.726,0.305
0.707,0.31
0.651,0.325
0.61,0.295
0.583,0.265
0.604,0.229
0.6,0.224
0.581,0.2
0.607,0.192
0.599,0.188
0.544,0.2
0.469,0.168
0.432,0.146
0.407,0.145
0.376,0.139
0.367,0.134
0.374,0.111
0.363,0.097
0.325,0.103
0.323,0.123
0.38,0.206
0.504,0.362
0.633,0.476
0.686,0.479
0.672,0.425
0.618,0.379
0.55,0.343
0.484,0.322
0.431,0.294
0.404,0.254
0.386,0.198
0.358,0.134
0.315,0.101
0.286,0.08
0.241,0.057
0.192,0.05
0.169,0.046
0.157,0.035
0.16,0.035
0.164,0.031
0.128,0.017
0.093,0.008
0.097,0.003
0.14,0.004
0.22,0.019
0.313,0.062
0.365,0.101
0.362,0.118
0.328,0.116
0.316,0.108
0.337,0.105
0.305,0.094
0.221,0.091
0.221,0.132
0.253,0.158
0.259,0.137
0.225,0.101
0.17,0.065
0.134,0.052
0.108,0.045
0.082,0.027
0.064,0.018
0.055,0.02
0.045,0.018
0.04,0.012
0.049,0.012
0.077,0.015
0.11,0.02
0.131,0.041
0.141,0.084
0.14,0.131
0.132,0.165
0.123,0.179
0.122,0.174
0.125,0.155
0.122,0.133
0.118,0.119
0.114,0.109
0.125,0.095
0.147,0.095
0.17,0.103
0.195,0.113
0.233,0.102
0.304,0.069
0.41,0.085
0.519,0.134
0.59,0.14
0.619,0.127
0.62,0.111
0.636,0.093
0.69,0.08
0.77,0.097
0.82,0.156
0.824,0.233
0.798,0.276
0.762,0.285
0.772,0.296
0.754,0.298
0.722,0.289
0.663,0.259
0.58,0.215
0.503,0.177
0.422,0.147
0.353,0.133
0.289,0.12
0.233,0.11
0.181,0.082
0.136,0.051
0.095,0.031
0.055,0.013
0.033,0.007
0.017,0.005
0.009,0.006
0.017,0.007
0.025,0.008
0.032,0.007
0.049,0.019
0.085,0.077
0.125,0.148
0.158,0.196
0.176,0.215
0.183,0.201
0.199,0.178
0.211,0.163
0.221,0.159
0.243,0.168
0.268,0.162
0.297,0.144
0.348,0.137
0.422,0.135
0.459,0.122
0.476,0.122
0.501,0.131
0.542,0.149
0.58,0.155
0.593,0.135
0.618,0.114
0.644,0.11
0.696,0.128
0.754,0.192
0.785,0.31
0.809,0.424
0.823,0.47
0.822,0.45
0.84,0.472
0.831,0.422
0.831,0.41
0.821,0.404
0.806,0.388
0.795,0.354
0.8,0.312
0.817,0.289
0.824,0.279
0.822,0.27
0.825,0.257
0.821,0.257
0.814,0.252
0.794,0.212
0.762,0.159
0.727,0.118
0.695,0.088
0.678,0.079
0.688,0.088
0.702,0.124
0.703,0.183
0.669,0.236
0.633,0.257
0.586,0.242
0.522,0.219
0.461,0.182
0.402,0.157
0.348,0.145
0.287,0.135
0.237,0.12
0.19,0.087
0.157,0.055
0.14,0.025
0.131,0.012
0.125,0.008
0.129,0.004
0.145,0.007
0.16,0.012
0.167,0.018
0.167,0.028
0.167,0.038
0.153,0.043
0.123,0.04
0.093,0.032
0.065,0.017
0.061,0.006
0.089,0.009
0.146,0.025
0.233,0.062
0.352,0.119
0.485,0.183
0.566,0.236
0.584,0.262
0.565,0.264
0.535,0.256
0.532,0.247
0.566,0.248
0.59,0.233
0.593,0.159
0.603,0.138
0.613,0.203
0.682,0.263
0.705,0.303
0.71,0.328
0.705,0.314
0.7,0.279
0.718,0.232
0.737,0.207
0.786,0.233
0.804,0.244
0.821,0.275
0.824,0.329
0.821,0.332
0.835,0.289
0.867,0.319
0.871,0.347
0.843,0.358
0.819,0.343
0.808,0.313
0.799,0.316
0.77,0.347
0.744,0.325
0.75,0.222
0.722,0.218
0.688,0.307
0.649,0.278
0.616,0.251
0.556,0.243
0.454,0.225
0.434,0.205
0.407,0.182
0.343,0.137
0.291,0.118
0.3,0.195
0.413,0.36
0.66,0.485
0.8,0.486
0.831,0.465
0.84,0.437
0.858,0.501
0.862,0.468
0.839,0.456
0.858,0.479
0.879,0.483
0.875,0.476
0.845,0.474
0.864,0.639
0.884,0.755
0.884,0.744
0.871,0.727
0.849,0.733
0.803,0.762
0.783,0.788
0.831,0.805
0.902,0.816
0.931,0.795
0.938,0.729
0.929,0.713
0.907,0.701
0.893,0.699
0.89,0.695
0.91,0.686
0.915,0.668
0.904,0.611
0.886,0.513
0.854,0.408
0.809,0.37
0.824,0.341
0.855,0.342
0.878,0.367
0.871,0.394
0.891,0.541
0.9,0.672
0.904,0.739
0.903,0.765
0.895,0.773
0.88,0.761
0.86,0.724
0.837,0.672
0.8,0.578
0.775,0.459
0.755,0.408
0.726,0.407
0.666,0.382
0.59,0.378
0.533,0.345
0.488,0.31
0.452,0.282
0.408,0.261
0.35,0.245
0.297,0.223
0.236,0.196
0.171,0.163
0.138,0.126
0.128,0.096
0.145,0.086
0.188,0.105
0.225,0.125
0.26,0.133
0.295,0.139
0.315,0.145
0.311,0.144
0.289,0.125
0.255,0.097
0.211,0.072
0.156,0.051
0.12,0.029
0.104,0.009
0.116,0.002
0.148,0.005
0.181,0.017
0.207,0.031
0.223,0.042
0.231,0.051
0.228,0.064
0.213,0.077
0.196,0.087
0.174,0.076
0.161,0.046
0.167,0.05
0.177,0.059
0.195,0.066
0.227,0.07
0.249,0.08
0.23,0.094
0.185,0.103
0.174,0.103
0.167,0.114
0.156,0.128
0.128,0.146
0.129,0.189
0.118,0.22
0.09,0.193
0.068,0.14
0.048,0.111
0.038,0.072
0.063,0.027
0.089,0.011
0.12,0.006
0.146,0.002
0.161,0.003
0.167,0.006
0.168,0.008
0.2,0.014
0.263,0.032
0.343,0.056
0.42,0.089
0.476,0.125
0.501,0.158
0.494,0.191
0.498,0.22
0.529,0.233
0.58,0.223
0.653,0.214
0.65,0.211
0.657,0.191
0.728,0.154
0.808,0.18
0.834,0.256
0.849,0.341
0.848,0.358
0.845,0.326
0.829,0.307
0.808,0.334
0.8,0.343
0.772,0.284
0.757,0.295
0.768,0.362
0.785,0.422
0.799,0.462
0.815,0.488
0.841,0.525
0.854,0.556
0.856,0.571
0.853,0.57
0.835,0.566
0.828,0.536
0.835,0.46
0.852,0.422
0.866,0.402
0.898,0.407
0.938,0.414
0.974,0.479
0.985,0.566
0.986,0.574
0.984,0.558
0.985,0.705
0.988,0.751
0.991,0.749
0.991,0.763
0.991,0.788
0.99,0.851
0.986,0.874
0.984,0.862
0.985,0.852
0.986,0.856
0.988,0.855
0.99,0.86
0.99,0.867
0.99,0.857
0.99,0.831
0.99,0.777
0.991,0.717
0.99,0.69
0.989,0.673
0.987,0.655
0.983,0.636
0.977,0.606
0.971,0.584
0.961,0.541
0.947,0.491
0.93,0.469
0.917,0.466
0.916,0.424
0.92,0.47
0.912,0.583
0.886,0.599
0.845,0.559
0.8,0.511
0.774,0.486
0.777,0.484
0.78,0.495
0.77,0.492
0.744,0.466
0.706,0.413
0.682,0.317
0.664,0.325
0.602,0.325
0.508,0.284
0.415,0.248
0.328,0.192
0.259,0.146
0.205,0.113
0.156,0.087
0.115,0.068
0.084,0.05
0.062,0.036
0.052,0.025
0.047,0.01
0.045,0.009
0.056,0.008
0.057,0.005
0.051,0.003
0.042,0.002
0.03,0.002
0.018,0.002
0.009,0.002
0.005,0.002
0.023,0.004
0.063,0.01
0.126,0.025
0.204,0.059
0.297,0.118
0.405,0.205
0.509,0.314
0.574,0.395
0.603,0.401
0.609,0.385
0.621,0.374
0.661,0.371
0.71,0.372
0.748,0.313
0.767,0.251
0.788,0.281
0.838,0.398
0.874,0.406
0.9,0.433
0.927,0.471
0.95,0.513
0.959,0.548
0.962,0.572
0.97,0.552
0.966,0.522
0.947,0.534
0.93,0.529
0.91,0.485
0.878,0.428
0.872,0.386
0.892,0.378
0.903,0.398
0.903,0.369
0.903,0.364
0.902,0.352
0.9,0.382
0.893,0.371
0.888,0.331
0.885,0.373
0.889,0.469
0.873,0.478
0.833,0.485
0.812,0.501
0.809,0.512
0.823,0.506
0.85,0.489
0.874,0.476
0.873,0.464
0.854,0.39
0.836,0.285
0.815,0.216
0.771,0.179
0.729,0.153
0.715,0.167
0.697,0.214
0.686,0.227
0.677,0.188
0.66,0.181
0.663,0.159
0.633,0.136
0.628,0.124
0.574,0.143
0.498,0.142
0.429,0.128
0.342,0.144
0.294,0.161
0.27,0.164
0.3,0.19
0.353,0.232
0.436,0.296
0.546,0.391
0.651,0.485
0.713,0.517
0.752,0.514
0.781,0.529
0.789,0.505
0.849,0.454
0.831,0.447
0.762,0.406
0.758,0.341
0.762,0.324
0.756,0.295
0.751,0.315
0.769,0.301
0.733,0.264
0.712,0.231
0.718,0.237
0.703,0.316
0.717,0.392
0.767,0.505
0.815,0.603
0.857,0.679
0.888,0.711
0.906,0.701
0.907,0.647
0.907,0.568
0.912,0.461
0.916,0.415
0.907,0.45
0.891,0.464
0.856,0.431
0.812,0.408
0.777,0.378
0.768,0.343
0.746,0.299
0.7,0.274
0.674,0.254
0.682,0.228
0.697,0.204
0.733,0.166
0.75,0.138
0.762,0.154
0.8,0.181
0.806,0.195
0.804,0.224
0.79,0.273
0.767,0.297
0.728,0.302
0.718,0.286
0.743,0.253
0.808,0.243
0.859,0.276
0.882,0.336
0.858,0.359
0.803,0.332
0.739,0.302
0.681,0.289
0.628,0.278
0.594,0.264
0.575,0.245
0.552,0.223
0.543,0.201
0.552,0.167
0.528,0.109
0.501,0.079
0.481,0.074
0.464,0.083
0.43,0.08
0.374,0.07
0.291,0.058
0.211,0.045
0.144,0.031
0.091,0.021
0.058,0.014
0.054,0.01
0.068,0.008
0.089,0.008
0.111,0.009
0.123,0.009
0.121,0.01
0.099,0.011
0.062,0.014
0.035,0.02
0.018,0.026
0.011,0.035
0.02,0.036
0.037,0.028
0.058,0.017
0.071,0.006
0.078,0.008
0.078,0.008
0.076,0.006
0.089,0.006
0.118,0.006
0.152,0.009
0.202,0.015
0.263,0.022
0.339,0.035
0.421,0.06
0.508,0.113
0.59,0.202
0.615,0.264
0.594,0.277
0.558,0.269
0.529,0.259
0.521,0.257
0.511,0.259
0.495,0.254
0.481,0.249
0.484,0.241
0.494,0.223
0.49,0.155
0.488,0.115
0.47,0.109
0.457,0.099
0.436,0.088
0.41,0.073
0.391,0.054
0.377,0.039
0.375,0.033
0.388,0.037
0.433,0.057
0.507,0.097
0.587,0.175
0.644,0.291
0.658,0.344
0.637,0.324
0.59,0.299
0.548,0.271
0.516,0.252
0.482,0.251
0.464,0.249
0.466,0.247
0.477,0.233
0.484,0.206
0.479,0.169
0.479,0.135
0.494,0.209
0.479,0.233
0.473,0.234
0.486,0.243
0.49,0.245
0.487,0.248
0.495,0.259
0.532,0.28
0.61,0.303
0.715,0.27
0.815,0.289
0.867,0.384
0.876,0.454
0.867,0.457
0.858,0.444
0.831,0.432
0.82,0.395
0.801,0.346
0.767,0.306
0.718,0.275
0.657,0.248
0.587,0.206
0.494,0.124
0.402,0.069
0.352,0.081
0.353,0.108
0.35,0.115
0.296,0.103
0.209,0.081
0.123,0.06
0.061,0.041
0.033,0.027
0.034,0.016
0.074,0.01
0.151,0.02
0.265,0.046
0.391,0.07
0.472,0.088
0.511,0.109
0.531,0.135
0.547,0.167
0.557,0.197
0.571,0.23
0.618,0.254
0.653,0.276
0.695,0.294
0.713,0.294
0.724,0.27
0.742,0.268
0.749,0.328
0.753,0.363
0.724,0.373
0.7,0.367
0.711,0.348
0.729,0.296
0.739,0.201
0.753,0.111
0.763,0.052
0.768,0.031
0.777,0.022
0.791,0.012
0.792,0.024
0.768,0.046
0.746,0.068
0.702,0.083
0.635,0.084
0.574,0.1
0.527,0.117
0.494,0.128
0.454,0.133
0.395,0.101
0.353,0.092
0.343,0.119
0.364,0.16
0.391,0.169
0.383,0.146
0.343,0.126
0.312,0.111
0.298,0.101
0.298,0.095
0.315,0.088
0.355,0.081
0.42,0.085
0.513,0.126
0.578,0.179
0.566,0.201
0.51,0.202
0.435,0.2
0.362,0.189
0.299,0.176
0.249,0.159
0.207,0.142
0.177,0.126
0.159,0.108
0.14,0.063
0.111,0.028
0.093,0.027
0.096,0.039
0.092,0.036
0.07,0.025
0.047,0.015
0.043,0.008
0.066,0.005
0.114,0.005
0.184,0.008
0.262,0.014
0.338,0.026
0.417,0.065
0.47,0.119
0.486,0.163
0.466,0.194
0.42,0.21
0.35,0.206
0.289,0.191
0.237,0.17
0.2,0.148
0.162,0.118
0.128,0.085
0.098,0.047
0.068,0.021
0.046,0.016
0.041,0.014
0.048,0.008
0.06,0.002
0.077,0.002
0.101,0.008
0.122,0.017
0.147,0.029
0.179,0.041
0.217,0.054
0.259,0.08
0.299,0.123
0.323,0.153
0.329,0.152
0.349,0.137
0.383,0.123
0.409,0.116
0.425,0.115
0.432,0.118
0.429,0.118
0.401,0.113
0.358,0.112
0.312,0.104
0.277,0.078
0.252,0.049
0.241,0.029
0.222,0.017
0.194,0.013
0.172,0.017
0.174,0.021
0.201,0.028
0.247,0.04
0.332,0.059
0.455,0.088
0.59,0.141
0.706,0.232
0.759,0.311
0.762,0.37
0.746,0.358
0.713,0.332
0.682,0.317
0.644,0.301
0.613,0.284
0.604,0.26
0.605,0.246
0.621,0.235
0.657,0.255
0.685,0.295
0.697,0.326
0.697,0.362
0.677,0.388
0.633,0.382
0.586,0.355
0.562,0.333
0.55,0.332
0.526,0.349
0.491,0.369
0.441,0.374
0.391,0.337
0.359,0.294
0.328,0.302
0.284,0.289
0.247,0.264
0.218,0.238
0.208,0.209
0.22,0.179
0.259,0.152
0.308,0.124
0.343,0.095
0.352,0.063
0.338,0.024
0.313,0.023
0.292,0.038
0.28,0.037
0.274,0.041
0.294,0.047
0.334,0.06
0.369,0.087
0.393,0.12
0.433,0.166
0.481,0.228
0.527,0.289
0.578,0.314
0.599,0.294
0.583,0.279
0.554,0.241
0.528,0.209
0.525,0.193
0.535,0.19
0.551,0.197
0.56,0.214
0.564,0.231
0.552,0.233
0.538,0.217
0.514,0.16
0.476,0.175
0.422,0.185
0.367,0.171
0.319,0.155
0.273,0.144
0.239,0.134
0.211,0.131
0.184,0.133
0.157,0.133
0.133,0.124
0.11,0.109
0.083,0.09
0.057,0.076
0.035,0.059
0.028,0.035
0.038,0.018
0.061,0.012
0.096,0.015
0.151,0.026
0.22,0.043
0.287,0.069
0.335,0.093
0.362,0.104
0.364,0.08
0.348,0.054
0.331,0.035
0.325,0.023
0.298,0.016
0.243,0.011
0.18,0.008
0.118,0.01
0.07,0.016
0.041,0.027
0.037,0.042
0.061,0.058
0.12,0.074
0.264,0.133
0.484,0.261
0.633,0.388
0.674,0.417
0.676,0.398
0.682,0.368
0.703,0.347
0.722,0.349
0.71,0.354
0.703,0.343
0.704,0.309
0.679,0.248
0.654,0.219
0.633,0.205
0.618,0.195
0.633,0.211
0.622,0.238
0.578,0.254
0.538,0.294
0.556,0.373
0.561,0.425
0.51,0.369
0.423,0.225
0.375,0.179
0.333,0.183
0.289,0.181
0.219,0.174
0.182,0.184
0.197,0.22
0.276,0.224
0.303,0.18
0.317,0.226
0.369,0.26
0.413,0.278
0.421,0.302
0.401,0.33
0.407,0.4
0.396,0.437
0.395,0.469
0.413,0.486
0.444,0.492
0.468,0.454
0.512,0.402
0.552,0.369
0.557,0.335
0.528,0.296
0.491,0.222
0.479,0.199
0.47,0.209
0.42,0.225
0.415,0.219
0.481,0.236
0.538,0.256
0.559,0.259
0.595,0.311
0.638,0.325
0.681,0.349
0.709,0.387
0.744,0.407
0.759,0.399
0.775,0.457
0.791,0.5
0.817,0.603
0.805,0.623
0.801,0.631
0.798,0.605
0.773,0.581
0.738,0.516
0.672,0.479
0.592,0.422
0.501,0.286
0.374,0.225
0.276,0.258
0.243,0.29
0.258,0.243
0.256,0.203
0.214,0.21
0.154,0.229
0.076,0.301
0.017,0.356
0.002,0.463
0.025,0.469
0.05,0.457
0.059,0.352
0.095,0.383
0.208,0.478
0.343,0.545
0.491,0.602
0.682,0.678
0.815,0.737
0.876,0.772
0.88,0.786
0.873,0.735
0.847,0.599
0.803,0.497
0.8,0.51
0.806,0.516
0.82,0.501
0.836,0.507
0.87,0.529
0.906,0.524
0.941,0.479
0.947,0.484
0.927,0.45
0.875,0.404
0.806,0.35
0.743,0.353
0.644,0.289
0.588,0.284
0.559,0.281
0.579,0.321
0.695,0.429
0.682,0.43
0.785,0.438
0.788,0.47
0.793,0.527
0.822,0.576
0.901,0.566
0.855,0.516
0.827,0.517
0.829,0.528
0.845,0.512
0.872,0.533
0.889,0.591
0.887,0.575
0.895,0.584
0.901,0.621
0.912,0.647
0.919,0.683
0.906,0.678
0.891,0.694
0.9,0.709
0.93,0.748
0.947,0.799
0.956,0.837
0.955,0.846
0.954,0.839
0.949,0.824
0.935,0.814
0.914,0.803
0.893,0.786
0.874,0.722
0.874,0.653
0.863,0.595
0.841,0.527
0.823,0.491
0.831,0.476
0.844,0.516
0.857,0.56
0.86,0.577
0.867,0.581
0.873,0.566
0.875,0.556
0.856,0.532
0.831,0.516
0.815,0.534
0.794,0.578
0.774,0.672
0.763,0.661
0.748,0.639
0.727,0.599
0.695,0.527
0.648,0.446
0.606,0.379
0.574,0.326
0.558,0.272
0.556,0.213
0.552,0.182
0.568,0.198
0.586,0.226
0.576,0.243
0.576,0.255
0.59,0.251
0.586,0.231
0.571,0.214
0.562,0.206
0.564,0.193
0.563,0.181
0.559,0.163
0.557,0.151
0.559,0.206
0.57,0.251
0.588,0.276
0.623,0.305
0.686,0.337
0.743,0.372
0.779,0.403
0.807,0.432
0.831,0.466
0.851,0.495
0.867,0.511
0.88,0.485
0.887,0.408
0.89,0.385
0.892,0.374
0.891,0.384
0.891,0.388
0.893,0.376
0.894,0.366
0.894,0.364
0.891,0.346
0.885,0.325
0.88,0.316
0.873,0.261
0.866,0.423
0.853,0.479
0.838,0.496
0.819,0.495
0.802,0.484
0.796,0.481
0.796,0.488
0.798,0.492
0.793,0.488
0.778,0.47
0.762,0.447
0.757,0.398
0.773,0.3
0.782,0.283
0.756,0.301
0.712,0.304
0.67,0.265
0.639,0.234
0.616,0.228
0.586,0.233
0.56,0.227
0.535,0.218
0.49,0.183
0.431,0.146
0.379,0.158
0.343,0.135
0.326,0.124
0.29,0.121
0.246,0.12
0.233,0.133
0.246,0.144
0.264,0.161
0.283,0.176
0.3,0.196
0.314,0.22
0.322,0.236
0.318,0.241
0.311,0.278
0.274,0.274
0.217,0.246
0.161,0.225
0.122,0.191
0.112,0.153
0.126,0.13
0.154,0.113
0.18,0.098
0.195,0.082
0.192,0.056
0.179,0.059
0.167,0.064
0.169,0.068
0.178,0.078
0.182,0.102
0.191,0.141
0.207,0.19
0.235,0.23
0.259,0.252
0.255,0.255
0.228,0.249
0.195,0.227
0.163,0.22
0.14,0.265
0.115,0.266
0.095,0.241
0.079,0.214
0.067,0.183
0.062,0.155
0.067,0.124
0.078,0.1
0.077,0.073
0.067,0.042
0.054,0.028
0.042,0.031
0.025,0.027
0.013,0.023
0.013,0.026
0.024,0.035
0.051,0.047
0.089,0.061
0.118,0.077
0.123,0.096
0.114,0.122
0.112,0.153
0.114,0.176
0.115,0.231
0.114,0.291
0.106,0.288
0.09,0.264
0.07,0.241
0.058,0.216
0.053,0.194
0.05,0.178
0.05,0.159
0.052,0.137
0.062,0.105
0.077,0.047
0.09,0.042
0.108,0.084
0.126,0.106
0.139,0.112
0.136,0.113
0.144,0.124
0.174,0.146
0.214,0.164
0.246,0.17
0.266,0.176
0.267,0.165
0.271,0.124
0.305,0.105
0.327,0.104
0.3,0.087
0.289,0.086
0.312,0.107
0.341,0.129
0.362,0.135
0.362,0.136
0.347,0.137
0.308,0.132
0.245,0.104
0.189,0.066
0.159,0.051
0.138,0.032
0.112,0.018
0.085,0.011
0.071,0.006
0.069,0.001
0.071,0.001
0.074,0.001
0.076,0.001
0.076,0.001
0.08,0.011
0.097,0.037
0.134,0.101
0.192,0.2
0.254,0.279
0.311,0.316
0.358,0.315
0.391,0.295
0.408,0.272
0.414,0.252
0.42,0.231
0.425,0.201
0.42,0.141
0.367,0.061
0.328,0.032
0.341,0.034
0.376,0.039
0.401,0.048
0.369,0.044
0.302,0.035
0.229,0.028
0.186,0.027
0.179,0.034
0.211,0.05
0.294,0.081
0.422,0.117
0.578,0.195
0.719,0.305
0.799,0.379
0.814,0.398
0.8,0.386
0.756,0.364
0.71,0.342
0.668,0.332
0.621,0.337
0.59,0.334
0.558,0.277
0.499,0.183
0.433,0.12
0.37,0.082
0.35,0.094
0.368,0.108
0.32,0.098
0.247,0.085
0.154,0.068
0.089,0.053
0.078,0.049
0.126,0.068
0.201,0.112
0.234,0.139
0.267,0.168
0.409,0.294
0.586,0.46
0.678,0.517
0.75,0.506
0.822,0.501
0.887,0.508
0.917,0.535
0.931,0.491
0.887,0.379
0.762,0.253
0.58,0.145
0.562,0.105
0.615,0.126
0.6,0.144
0.553,0.149
0.483,0.155
0.38,0.152
0.272,0.13
0.169,0.084
0.063,0.029
0.031,0.024
0.028,0.041
0.054,0.024
0.201,0.042
0.265,0.102
0.264,0.128
0.25,0.123
0.165,0.159
0.078,0.287
0.447,0.59
0.77,0.51
0.664,0.227
0.475,0.082
0.337,0.041
0.195,0.03
0.118,0.026
0.092,0.023
0.104,0.017
0.103,0.014
0.082,0.013
0.056,0.017
0.025,0.035
0.025,0.072
0.071,0.112
0.112,0.106
0.094,0.068
0.051,0.035
0.024,0.017
0.011,0.01
0.005,0.007
0.005,0.007
0.009,0.01
0.013,0.027
0.025,0.051
0.04,0.067
0.055,0.076
0.064,0.077
0.069,0.069
0.064,0.046
0.067,0.045
0.083,0.042
0.098,0.034
0.105,0.025
0.102,0.021
0.087,0.026
0.068,0.039
0.057,0.055
0.046,0.076
0.026,0.103
0.009,0.118
0.012,0.119
0.02,0.119
0.026,0.112
0.029,0.107
0.026,0.107
0.028,0.112
0.033,0.122
0.044,0.134
0.064,0.156
0.095,0.188
0.126,0.215
0.144,0.188
0.147,0.096
0.146,0.058
0.146,0.081
0.143,0.076
0.14,0.073
0.136,0.069
0.122,0.058
0.104,0.043
0.084,0.028
0.068,0.015
0.068,0.006
0.084,0.003
0.112,0.006
0.154,0.02
0.203,0.062
0.249,0.122
0.291,0.188
0.332,0.248
0.376,0.289
0.417,0.299
0.437,0.289
0.442,0.282
0.427,0.277
0.387,0.205
0.341,0.133
0.311,0.153
0.323,0.234
0.376,0.292
0.454,0.332
0.549,0.367
0.639,0.402
0.713,0.422
0.757,0.425
0.772,0.434
0.779,0.467
0.785,0.499
0.794,0.537
0.815,0.555
